CE 392,CE 492
CE 547,CE 514
CE 512,CE 516
BEE 512,CE 516
CE 514,CE 518
CE 512,CE 525
BEE 512,CE 525
CE 585,CE 530
OR 422,CE 532
CE 585,OR 422
ME 520,OR 422
CE 534,CE 535
ME 522,CE 535
OR 423,CE 538
CE 536,OR 423
ME 520,OR 423
CE 572,CE 576
CE 577,CE 576
OR 424,CE 631
CE 630,OR 424
OC 630,OR 424
OR 425,CE 634
CE 630,OR 425
CE 631,OR 425
CE 630,CE 642
CE 630,CE 643
CE 630,CE 645
CE 630,CE 647
COMM 111,COMM 312
COMM 111H,COMM 312
COMM 114,COMM 312
COMM 114H,COMM 312
COMM 114,COMM 314
COMM 114H,COMM 314
COMM 218,COMM 318
COMM 218H,COMM 318
COMM 218,COMM 332
COMM 321,COMM 414
COMM 321,COMM 416
COMM 321,COMM 418
COMM 321,COMM 422
COMM 321,COMM 426
COMM 326,COMM 426
COMM 321,COMM 430
COMM 321,COMM 432
COMM 320,COMM 454
COMM 320,COMM 456
COMM 320,COMM 458
COMM 320,COMM 459
COMM 320,COMM 460
COMM 320,COMM 462
COMM 320,COMM 464
COMM 320,COMM 466
COMM 320,COMM 470
COMM 321,COMM 470
MTH 111,CS 151
MTH 112,CS 151
MTH 251,CS 151
MTH 251H,CS 151
MTH 112,CS 161
CS 161,CS 162
EECS 161,CS 162
MTH 112,CS 165
MTH 111,CS 225
MTH 112,CS 225
OR 426,CS 261
OR 427,CS 261
CS 261,CS 262
CS 151,CS 271
CS 161,CS 271
CS 165,CS 271
ECE 151,CS 271
CS 162,CS 290
CS 165,CS 290
CS 195,CS 295
CS 372,CS 312
OR 428,CS 312
CS 261,CS 321
OR 427,CS 321
CS 261,CS 321H
OR 427,CS 321H
CS 261,CS 325
OR 427,CS 325
CS 261,CS 325H
OR 427,CS 325H
CS 325,CS 331
CS 325H,CS 331
CS 290,CS 340
CS 261,CS 344
OR 433,CS 344
CS 271,OR 433
ECE 271,OR 433
CS 151,CS 352
CS 161,CS 352
CS 165,CS 352
CS 295,CS 352
ECE 151,CS 352
CS 261,CS 361
CS 261,CS 362
CS 344,CS 370
CS 261,CS 372
OR 471,CS 372
CS 344,CS 373
CS 340,CS 373
CS 372,CS 373
CS 261,CS 381
OR 427,CS 381
CS 195,CS 395
OR 436,CS 395
ART 120,OR 436
OR 426,OR 436
OR 438,CS 420
CS 325,OR 438
CS 325H,OR 438
CS 261,CS 427
MTH 355,CS 427
CS 325,CS 434
CS 325H,CS 434
CS 261,CS 440
OR 439,CS 440
CS 275,OR 439
CS 340,OR 439
OR 441,CS 444
OR 428,CS 444
CS 271,OR 441
ECE 375,OR 441
CS 261,CS 446
CS 344,CS 447
CS 261,CS 450
OR 442,CS 450
CS 361,CS 458
CS 361,CS 461
CS 362,CS 462
CS 461,CS 462
CS 462,CS 463
CS 261,CS 464
CS 361,CS 464
CS 344,CS 467
CS 361,CS 467
CS 362,CS 467
CS 352,CS 468
ECE 375,CS 472
CS 261,CS 475
OR 444,CS 476
OR 485,CS 476
CS 344,CS 477
CS 370,CS 477
CS 372,CS 478
ECE 372,CS 478
OR 445,CS 480
CS 321,CS 480
CS 344,OR 445
CS 311,OR 445
CS 261,CS 491
MTH 252,CS 491
OR 427,CS 491
CS 344,CS 492
CS 290,CS 493
CS 340,CS 493
CS 372,CS 493
CS 344,CS 496
CS 311,CS 496
CS 534,CS 535
ROB 537,CS 535
CS 561,CS 560
CS 561,CS 563
CS 581,CS 582
CS 581,CS 583
CS 581,CS 585
CS 535,CS 637
CS 537,CS 637
ENGR 211,CEM 263
ENGR 211H,CEM 263
ENGR 211,CEM 311
ENGR 211H,CEM 311
CCE 207,CEM 326
CEM 407,CEM 326
CEM 442,CEM 341
CEM 341,CEM 342
CEM 342,CEM 343
ENGR 213,CEM 381
ENGR 213H,CEM 381
CCE 321,CEM 383
CEM 381,CEM 383
CEM 341,CEM 431
CEM 341,CEM 432
FE 315,CEM 441
CE 372,CEM 441
CCE 207,CEM 442
CEM 407,CEM 442
CEM 341,CEM 443
CEM 343,CEM 443
CCE 207,CEM 471
CEM 407,CEM 471
CCE 207,CEM 472
CEM 407,CEM 472
COUN 578,COUN 579
COUN 581,COUN 582
CSS 305,CSS 315
BI 102,CROP 433
BI 213,CROP 433
BI 311,CROP 433
HORT 430,CROP 433
CSS 430,CROP 433
PBG 430,CROP 433
HORT 450,CROP 433
CSS 450,CROP 433
PBG 450,CROP 433
CROP 200,CROP 470
CROP 200,CROP 570
BA 101,DSGN 253
OR 447,DSGN 253
BA 162,OR 447
BA 162H,OR 447
BA 101,DSGN 282
BA 162,DSGN 282
BA 162H,DSGN 282
BA 101,DSGN 283
BA 162,DSGN 283
BA 162H,DSGN 283
BA 101,DSGN 284
BA 162,DSGN 284
BA 162H,DSGN 284
DSGN 226,DSGN 327
DSGN 327,DSGN 328
DSGN 327,DSGN 329
WR 222,DSGN 330
WR 323,DSGN 330
WR 327,DSGN 330
DSGN 341,DSGN 342
DSGN 342,DSGN 343
DSGN 255,DSGN 352
DHE 255,DSGN 352
DSGN 255,DSGN 355
DSGN 327,DSGN 355
DSGN 255,DSGN 356
DSGN 255,DSGN 357
DSGN 327,DSGN 357
DSGN 276,DSGN 372
DSGN 372,DSGN 377
DSGN 472,DSGN 377
DSGN 287,DSGN 387
DSGN 387,DSGN 388
DSGN 388,DSGN 394
DHE 388,DSGN 394
DSGN 327,DSGN 427
DSGN 327,DSGN 428
DSGN 428,DSGN 429
DSGN 343,DSGN 440
DSGN 440,DSGN 441
DHE 440,DSGN 442
DSGN 440,DSGN 442
ART 204,DSGN 464
ART 205,DSGN 464
ART 206,DSGN 464
DSGN 377,DSGN 471
OR 448,DSGN 471
BA 390,OR 448
BA 390H,OR 448
MRKT 390,OR 448
DSGN 377,DSGN 473
DSGN 394,DSGN 488
DHE 394,DSGN 488
DSGN 488,DSGN 495
DHE 160,DHE 161
DHE 180,DHE 187
DHE 170,DHE 233
DHE 161,DHE 262
DHE 170,DHE 276
DHE 280,DHE 281
DHE 187,DHE 287
DHE 283,DHE 288
DHE 287,DHE 288
DHE 287,DHE 289
DHE 300,DHE 310
DHE 245,DHE 321
DHE 277,DHE 321
DHE 250,DHE 326
DHE 255,DHE 326
DHE 227,DHE 327
DHE 233,DHE 330
WR 121,DHE 330
WR 222,DHE 330
DHE 330,DHE 334
DHE 255,DHE 355
DHE 262,DHE 360
DHE 263,DHE 360
DHE 277,DHE 370
DHE 276,DHE 376
BA 215,DHE 376
DHE 289,DHE 387
DHE 387,DHE 389
DHE 321,DHE 427
DHE 327,DHE 427
DHE 327,DHE 428
DHE 321,DHE 429
DHE 327,DHE 429
DHE 427,DHE 429
DHE 428,DHE 429
DHE 334,DHE 437
DHE 389,DHE 443
DHE 443,DHE 445
DHE 255,DHE 453
DHE 461,DHE 464
DHE 462,DHE 464
DHE 370,DHE 470
DHE 271,DHE 472
DHE 470,DHE 472
OR 449,DHE 472
BA 215,OR 449
BA 215H,OR 449
DHE 376,DHE 476
DHE 389,DHE 481
DHE 394,DHE 488
DHE 570,DHE 572
ECON 201,ECON 311
ECON 201H,ECON 311
OR 279,ECON 315
OR 278,ECON 315
OR 454,ECON 329
OR 279,ECON 329
OR 278,ECON 329
OR 279,ECON 330
OR 278,ECON 330
OR 279,ECON 340
OR 278,ECON 340
ECON 201,ECON 350
ECON 202,ECON 350
AEC 250,ECON 352
AREC 250,ECON 352
ECON 201,ECON 352
ECON 201H,ECON 352
ECON 201,ECON 383
ECON 201H,ECON 383
OR 454,ECON 411
OR 278,ECON 411
ECON 311,ECON 414
ECON 411,ECON 414
OR 454,ECON 415
OR 279,ECON 415
OR 278,ECON 415
ECON 311,ECON 420
ECON 411,ECON 420
MTH 241,ECON 423
MTH 251,ECON 423
MTH 251H,ECON 423
OR 465,ECON 424
OR 464,ECON 424
ST 351,OR 465
ST 351H,OR 465
ECON 423,OR 465
ECON 423,ECON 427
OR 464,ECON 427
ECON 311,ECON 428
ECON 411,ECON 428
ECON 311,ECON 435
ECON 411,ECON 435
ECON 311,ECON 439
ECON 411,ECON 439
ECON 311,ECON 440
ECON 315,ECON 441
ECON 201,ECON 455
ECON 202,ECON 455
ECON 311,ECON 460
ECON 411,ECON 460
ECON 201,ECON 461
ECON 201H,ECON 461
ECON 311,ECON 462
ECON 411,ECON 462
ECON 311,ECON 463
ECON 411,ECON 463
ECON 201,ECON 466
ECON 201H,ECON 466
ECON 311,ECON 480
ECON 411,ECON 480
ECON 311,ECON 491
ECON 411,ECON 491
ECON 523,ECON 525
ED 413,ED 414
ED 407,ED 424
ED 410,ED 424
ED 450,ED 451
ED 451,ED 452
ED 465,ED 468
ED 472,ED 470
ED 472,ED 471
ED 472,ED 473
ED 472,ED 476
ED 472,ED 479
ED 513,ED 514
ED 513,ED 515
ED 514,ED 515
ED 531,ED 532
ED 531,ED 533
ED 532,ED 533
ED 537,ED 538
ED 537,ED 539
ED 538,ED 539
ED 550,ED 551
ED 572,ED 570
ED 572,ED 571
ED 572,ED 573
ED 572,ED 576
ED 572,ED 579
ED 584,ED 586
ED 585,ED 586
ED 587,ED 589
ED 588,ED 589
SED 622,ED 652
MTH 111,ECE 112
MTH 112,ECE 112
MTH 251,ECE 112
MTH 251H,ECE 112
MTH 251,ECE 271
MTH 251H,ECE 271
MTH 231,ECE 271
ENGR 203,ECE 322
ENGR 203,ECE 322H
ECE 322,ECE 323
MTH 256,ECE 331
PH 213,ECE 331
OR 499,ECE 331
ENGR 202,ECE 332
ENGR 202H,ECE 332
CS 261,ECE 341
ENGR 203,ECE 341
ECE 341,ECE 342
ENGR 203,ECE 351
OR 328,ECE 351
ECE 351,ECE 352
OR 469,ECE 352
MTH 306,OR 469
MTH 306H,OR 469
ECE 351,ECE 353
OR 72,ECE 353
CS 261,ECE 372
OR 471,ECE 372
ECE 271,ECE 375
ENGR 203,ECE 390
PH 213,ECE 390
OR 705,ECE 390
ECE 322,ECE 391
ENGR 203,ECE 391
OR 72,ECE 391
OR 328,ECE 391
ECE 390,ECE 411
ECE 323,ECE 413
PH 213,ECE 413
OR 476,ECE 413
OR 475,ECE 413
OR 480,ECE 413
ECE 416,ECE 415
ENGR 321,ECE 415
ENGR 321H,ECE 415
ENGR 201,ECE 416
PH 213,ECE 416
OR 476,ECE 416
OR 475,ECE 416
OR 480,ECE 416
ECE 416,ECE 417
ECE 416,ECE 418
ECE 322,ECE 422
ECE 323,ECE 422
ECE 422,ECE 423
ECE 322,ECE 431
ECE 323,ECE 431
ECE 351,ECE 431
ECE 331,ECE 432
ENGR 203,ECE 432
ECE 323,ECE 433
ECE 352,ECE 433
MTH 254,ECE 433
MTH 306,ECE 433
OR 499,ECE 433
ECE 433,ECE 437
ECE 331,ECE 438
ECE 431,ECE 438
ECE 322,ECE 441
ECE 351,ECE 441
ECE 342,ECE 441
ECE 441,ECE 442
ECE 442,ECE 443
OR 482,ECE 451
ME 317,OR 482
OR 483,OR 482
ECE 351,ECE 461
ECE 352,ECE 461
ECE 353,ECE 461
ECE 461,ECE 462
ECE 351,ECE 462
ECE 352,ECE 462
ECE 353,ECE 462
ECE 351,ECE 463
ECE 352,ECE 463
ECE 351,ECE 464
ECE 352,ECE 464
ECE 351,ECE 468
ECE 352,ECE 468
ECE 271,ECE 471
ECE 322,ECE 471
ECE 323,ECE 471
ECE 375,ECE 472
ECE 322,ECE 473
ECE 375,ECE 473
CS 261,ECE 473
ECE 322,ECE 474
ECE 375,ECE 474
OR 444,ECE 476
OR 485,ECE 476
CS 372,ECE 478
ECE 372,ECE 478
ECE 391,ECE 483
PH 481,ECE 483
OR 487,ECE 484
ECE 390,OR 487
ECE 391,OR 487
ECE 390,ECE 485
ECE 391,ECE 485
ENGR 202,ESE 330
ENGR 212,ESE 330
MTH 256,ESE 330
MTH 306,ESE 330
BA 360,ESE 355
ENGR 390,ESE 355
OR 488,ESE 360
ME 311,ESE 360
BA 360,OR 488
ENGR 390,OR 488
ESE 330,ESE 430
ME 312,ESE 450
ENGR 202,ESE 470
ME 311,ESE 470
ENGR 202,ESE 471
ME 312,ESE 471
OR 489,ESE 497
OR 490,OR 489
IE 425,OR 489
ESE 355,OR 489
ESE 360,OR 489
WR 327,OR 489
OR 493,OR 489
OR 799,OR 489
OR 722,OR 489
ENGR 390,OR 490
BA 360,OR 490
ESE 497,ESE 498
IE 497,ESE 498
ME 497,ESE 498
MIME 497,ESE 498
OR 497,ENGR 201
OR 494,ENGR 201
OR 497,ENGR 201H
OR 494,ENGR 201H
ENGR 201,ENGR 202
ENGR 201H,ENGR 202
OR 498,ENGR 203
OR 499,ENGR 203
OR 328,ENGR 203
ENGR 201,OR 498
ENGR 201H,OR 498
MTH 252,ENGR 211
MTH 252H,ENGR 211
MTH 252,ENGR 211H
MTH 252H,ENGR 211H
OR 501,ENGR 212
OR 766,ENGR 212
OR 501,ENGR 212H
OR 766,ENGR 212H
ENGR 211,ENGR 213
ENGR 211H,ENGR 213
ENGR 211,ENGR 213H
ENGR 211H,ENGR 213H
ENG 200,ENG 345
MTH 256,ENVE 321
MTH 256H,ENVE 321
OR 505,ENVE 322
OR 506,OR 505
OR 328,OR 505
CH 222,OR 506
CH 232,OR 506
CH 232H,OR 506
CH 225H,OR 506
CBEE 414,ENVE 415
ENVE 322,ENVE 421
ENVE 421,ENVE 422
ENVE 321,ENVE 425
ENVE 322,ENVE 425
OR 508,ENVE 431
OR 509,OR 508
OR 510,OR 508
OR 511,OR 508
ENVE 421,OR 508
CH 123,OR 509
CH 223,OR 509
CH 226H,OR 509
CH 233,OR 509
CH 440,OR 510
CHE 331,OR 510
CHE 331H,OR 510
ENVE 321,OR 511
ENVE 322,OR 511
CHE 333,ENVE 457
ENVE 322,ENVE 457
ENVE 421,ENVE 490
ENVE 422,ENVE 490
ENVE 532,ENVE 535
ENVE 541,ENVE 542
ENVE 541,ENVE 545
OR 513,ES 485
OR 46,ES 485
FILM 110,FILM 310
FILM 125,FILM 310
OR 514,FIN 340
OR 515,OR 514
OR 278,OR 514
OR 517,FIN 340H
OR 515,OR 517
OR 278,OR 517
BA 240,FIN 341
BA 240H,FIN 341
BA 360,FIN 341
BA 360H,FIN 341
FIN 340,FIN 341
FIN 340H,FIN 341
FIN 340,FIN 342
FIN 340H,FIN 342
BA 240,FIN 342
BA 240H,FIN 342
BA 360,FIN 342
BA 360H,FIN 342
FIN 437,FIN 438
BA 437,FIN 438
FIN 437,FIN 439
BA 437,FIN 439
FIN 341,FIN 440
BA 240,FIN 441
BA 240H,FIN 441
BA 360,FIN 441
BA 360H,FIN 441
FIN 340,FIN 441
FIN 340H,FIN 441
FIN 342,FIN 442
FIN 341,FIN 443
BA 341,FIN 443
FIN 341,FIN 444
FIN 341,FIN 445
FIN 342,FIN 445
OR 520,FIN 445
FIN 440,OR 520
FIN 442,OR 520
FIN 443,OR 520
FIN 444,OR 520
FIN 499,OR 520
FIN 542,FIN 543
BA 540,FIN 545
BA 540,FIN 546
FIN 546,FIN 549
FIN 550,FIN 551
FIN 551,FIN 552
FIN 552,FIN 553
FW 107,FW 209
BI 302,FW 301
FW 302,FW 301
OR 521,FW 316
OR 522,FW 316
OR 523,FW 316
BI 211,OR 521
BI 211H,OR 521
BI 204,OR 521
BI 212,OR 522
BI 212H,OR 522
BI 205,OR 522
BI 213,OR 523
BI 213H,OR 523
BI 206,OR 523
BI 370,FW 320
BI 370H,FW 320
BI 371,FW 320
FW 320,FW 321
OR 524,FW 366
OR 525,FW 366
BI 204,OR 524
BI 211,OR 524
BI 211H,OR 524
BI 205,OR 525
BI 212,OR 525
BI 212H,OR 525
OR 526,FW 370
OR 527,FW 370
OR 528,FW 370
BI 211,OR 526
BI 204,OR 526
BI 212,OR 527
BI 205,OR 527
BI 213,OR 528
BI 206,OR 528
FW 315,FW 454
FW 320,FW 454
BI 370,FW 456
BI 371,FW 456
BI 370,FW 464
BI 370H,FW 464
FW 315,FW 473
OR 224,FW 473
FW 315,FW 476
FW 454,FW 477
BI 370,FW 481
BI 370H,FW 481
BI 371,FW 481
FW 320,FW 488
FW 321,FW 488
FW 537,FW 538
FCSJ 454,FCSJ 422
ANTH 240,FCSJ 444
ANTH 330,FCSJ 444
FCSJ 554,FCSJ 522
OR 530,FST 360
OR 531,FST 360
BI 211,OR 530
BI 211H,OR 530
BI 212,OR 530
BI 212H,OR 530
BI 213,OR 530
BI 213H,OR 530
CH 121,OR 531
CH 221,OR 531
CH 221H,OR 531
CH 231,OR 531
CH 231H,OR 531
WR 121,FST 385
FST 360,FST 385
MB 302,FST 385
OR 532,FST 420
OR 533,FST 420
ST 351,OR 532
ST 411,OR 532
ST 352,OR 533
ST 412,OR 533
OR 534,FST 422
OR 535,FST 422
OR 536,FST 422
BB 350,OR 534
BB 450,OR 534
BB 450H,OR 534
CH 332,OR 535
CH 336,OR 535
MTH 228,OR 536
MTH 252,OR 536
MTH 252H,OR 536
FST 422,FST 425
CH 331,FST 430
CH 332,FST 430
FST 360,FST 430
FST 421,FST 430
FST 422,FST 430
FST 251,FST 437
BB 350,FST 437
FST 437,FST 438
CH 331,FST 460
CH 332,FST 460
OR 1029,FST 460
FST 460,FST 461
OR 812,FST 461
CH 331,FST 466
CH 332,FST 466
OR 1029,FST 466
FST 466,FST 467
FST 479,FST 467
CH 331,FST 479
CH 332,FST 479
MB 302,FST 479
OR 839,FST 479
OR 1029,FST 479
BEE 472,FST 490
FST 360,FST 490
FST 522,FST 525
FST 537,FST 538
FST 566,FST 567
FST 520,FST 620
FST 566,FST 666
FST 567,FST 666
ST 201,FES 202
FES 141,FES 343
FES 241,FES 343
BI 204,FES 412
BI 211,FES 412
BI 211H,FES 412
BI 212,FES 412
BI 212H,FES 412
ST 201,FES 422
ST 351,FES 422
ST 351H,FES 422
BOT 341,FES 433
ST 511,FES 524
ST 512,FES 524
FES 536,FES 527
MTH 112,FE 208
MTH 241,FE 208
MTH 251,FE 208
MTH 251H,FE 208
MTH 252,FE 208
MTH 252H,FE 208
MTH 112,FE 209
MTH 241,FE 209
MTH 251,FE 209
MTH 251H,FE 209
MTH 252,FE 209
MTH 252H,FE 209
OR 542,FE 310
CE 361,FE 310
CEM 263,FE 310
FE 208,OR 542
FE 308,OR 542
ENGR 213,FE 315
FE 315,FE 316
CE 372,FE 316
ENGR 213,FE 330
FE 102,FE 330
PH 201,FE 370
PH 211,FE 370
ENGR 211,FE 371
FE 102,FE 371
FE 310,FE 415
FE 316,FE 416
FE 415,FE 416
OR 501,FE 416
OR 679,FE 416
FE 309,FE 423
GEOG 480,FE 423
GEOG 481,FE 423
GEO 444,FE 423
GEO 466,FE 423
OR 545,FE 434
OR 546,FE 434
OR 454,FE 434
CH 121,OR 545
CH 201,OR 545
CH 231,OR 545
SOIL 205,OR 546
CSS 305,OR 546
CSS 205,OR 546
FE 434,FE 436
FE 102,FE 440
OR 548,FE 440
FE 370,OR 548
FE 371,OR 548
FE 257,FE 444
OR 549,FE 444
OR 550,FE 444
MTH 112,OR 549
MTH 241,OR 549
MTH 251,OR 549
MTH 251H,OR 549
MTH 252,OR 549
MTH 252H,OR 549
PH 201,OR 550
PH 211,OR 550
AREC 351,FE 457
FOR 330,FE 457
FE 457,FE 459
FOR 457,FE 459
FE 459,FE 469
FOR 459,FE 469
ENGR 213,FE 470
FE 371,FE 470
OR 501,FE 470
CE 373,FE 479
FE 316,FE 479
GEOG 580,FE 523
GEOG 581,FE 523
GEO 544,FE 523
GEO 566,FE 523
OC 678,FE 523
OR 552,FOR 321
FE 208,FOR 321
FE 209,FOR 321
OR 553,FOR 321
OR 554,FOR 321
FOR 141,OR 552
FES 141,OR 552
FOR 241,OR 552
FES 241,OR 552
MTH 241,OR 553
MTH 245,OR 553
MTH 251,OR 553
MTH 251H,OR 553
ST 201,OR 554
ST 314,OR 554
ST 314H,OR 554
ST 351,OR 554
ST 351H,OR 554
FOR 321,FOR 322
MTH 241,FOR 322
OR 933,FOR 322
OR 557,FOR 330
OR 56,FOR 330
MTH 241,OR 557
MTH 245,OR 557
MTH 251,OR 557
MTH 251H,OR 557
MTH 252,OR 557
MTH 252H,OR 557
ST 201,FOR 331
ST 351,FOR 331
BI 204,FOR 413
BI 212,FOR 413
BI 212H,FOR 413
BI 213,FOR 413
BI 213H,FOR 413
SOIL 205,FOR 417
OR 558,FOR 417
OR 561,FOR 417
CH 201,OR 558
OR 560,OR 558
OR 140,OR 558
MTH 241,OR 561
MTH 251,OR 561
MTH 251H,OR 561
MTH 252,OR 561
MTH 252H,OR 561
OR 562,FOR 429
FOR 321,FOR 429
FOR 240,OR 562
FES 240,OR 562
AEC 351,FOR 431
AEC 352,FOR 431
FOR 330,FOR 431
ECON 352,FOR 431
OR 563,FOR 441
OR 564,FOR 441
FES 240,OR 563
FOR 240,OR 563
FES 141,OR 564
FES 241,OR 564
SOIL 205,FOR 442
OR 566,FOR 442
FOR 321,FOR 443
OR 566,FOR 443
AREC 351,FOR 457
FOR 330,FOR 457
FE 457,FOR 459
FOR 457,FOR 459
FE 459,FOR 469
FOR 459,FOR 469
ST 552,FOR 525
FR 111,FR 112
FR 112,FR 113
FR 113,FR 211
FR 211,FR 212
FR 212,FR 213
FR 311,FR 300
FR 213,FR 311
FR 311,FR 312
FR 312,FR 313
FR 213,FR 321
FR 213,FR 322
FR 213,FR 323
FR 211,FR 336
FR 311,FR 343
FR 313,FR 411
FR 313,FR 421
FR 313,FR 422
FR 313,FR 423
GEOG 102,GEOG 323
GEO 202,GEOG 323
GEO 102,GEOG 323
GEOG 102,GEOG 324
OR 567,GEOG 324
GEOG 105,GEOG 330
GEOG 106,GEOG 330
GEO 105,GEOG 330
GEO 106,GEOG 330
GEOG 360,GEOG 361
MTH 112,GEOG 361
OR 933,GEOG 361
GEOG 201,GEOG 370
GEO 301,GEOG 370
GEOG 201,GEOG 371
GEO 301,GEOG 371
MTH 251,GEOG 424
GEOG 360,GEOG 451
GEOG 560,GEOG 451
GEO 365,GEOG 451
GEO 465,GEOG 451
GEOG 361,GEOG 462
GEOG 561,GEOG 462
GEO 480,GEOG 462
GEOG 462,GEOG 463
GEOG 562,GEOG 463
GEO 578,GEOG 463
GEOG 360,GEOG 464
GEOG 560,GEOG 464
GEO 365,GEOG 464
GEO 465,GEOG 464
GEOG 370,GEOG 472
GEOG 371,GEOG 472
GEO 360,GEOG 472
GEOG 201,GEOG 480
GEO 301,GEOG 480
OR 569,GEOG 481
OR 570,GEOG 481
GEOG 480,OR 569
GEOG 580,OR 569
GEO 444,OR 569
GEO 544,OR 569
ST 202,OR 570
ST 352,OR 570
GEOG 295,GEOG 495
GEO 295,GEOG 495
GEOG 360,GEOG 551
GEOG 560,GEOG 551
GEOG 560,GEOG 561
GEOG 361,GEOG 562
GEOG 561,GEOG 562
GEOG 462,GEOG 563
GEOG 562,GEOG 563
GEOG 360,GEOG 564
GEOG 560,GEOG 564
GEOG 580,GEOG 581
GPH 630,GPH 632
GEO 201,GEO 295
WR 121,GEO 309
WR 121H,GEO 309
OR 571,GEO 310
OR 572,GEO 310
GEO 201,OR 571
GEO 221,OR 571
OR 573,OR 572
CH 121,OR 573
OR 575,OR 573
OR 480,OR 573
CH 231H,OR 575
CH 261H,OR 575
GEO 310,GEO 315
OR 576,GEO 322
OR 494,GEO 322
OR 578,GEO 322
GEO 102,OR 576
GEO 102H,OR 576
GEO 202,OR 576
GEO 201,GEO 340
GEO 201,GEO 370
GEO 203,GEO 370
GEO 315,GEO 412
GEO 201,GEO 415
GEO 310,GEO 415
GEO 315,GEO 415
GEO 315,GEO 427
GEO 315,GEO 430
OR 579,GEO 430
OR 581,OR 579
OR 594,OR 579
OR 585,OR 581
OR 560,OR 581
OR 93,OR 581
OR 140,OR 581
CH 262,OR 585
CH 262H,OR 585
OR 586,GEO 431
OR 587,GEO 431
CH 121,OR 586
CH 122,OR 586
CH 123,OR 586
OR 93,OR 587
OR 140,OR 587
OR 590,OR 587
GEO 322,GEO 433
OR 124,GEO 433
OR 766,GEO 433
GEO 315,GEO 440
GEO 340,GEO 461
MTH 111,GEO 484
OR 593,GEO 484
OR 595,OR 593
OR 594,OR 593
CH 231,OR 595
CH 261,OR 595
CH 232,OR 595
CH 262,OR 595
OR 596,GEO 486
OR 597,GEO 486
GEO 202,OR 596
GEO 203,OR 596
CH 122,OR 597
CH 222,OR 597
OR 92,OR 597
MTH 252,GEO 487
MTH 252H,GEO 487
GEO 295,GEO 495
GEO 315,GEO 495
GEO 340,GEO 495
GEO 370,GEO 495
GEO 530,GEO 535
GER 111,GER 112
GER 112,GER 113
GER 113,GER 211
GER 211,GER 212
GER 212,GER 213
GER 213,GER 311
GER 213,GER 312
GER 213,GER 313
GER 213,GER 332
GER 312,GER 355
GER 313,GER 411
GER 411,GER 412
GER 412,GER 413
GRAD 570,GRAD 571
GRAD 560,GRAD 607
GRAD 561,GRAD 607
GRAD 560,GRAD 610
GRAD 561,GRAD 610
ART 101,GD 126
ART 115,GD 126
ART 121,GD 126
ART 131,GD 126
GD 200,GD 220
GD 126,GD 224
GD 226,GD 224
GD 228,GD 224
GD 126,GD 226
GD 126,GD 228
GD 126,GD 269
GD 126,GD 312
GD 126,GD 326
GD 126,GD 327
GD 126,GD 328
GD 420,GD 419
GD 126,GD 420
GD 126,GD 424
GD 126,GD 427
GD 426,GD 427
GD 230,GD 430
HHS 513,HHS 514
HHS 514,HHS 517
HHS 514,HHS 578
HHS 575,HHS 579
HHS 578,HHS 579
H 575,HHS 580
H 576,HHS 580
HHS 514,HHS 584
HHS 514,HHS 590
HEBR 111,HEBR 112
HEBR 111,HEBR 113
HEBR 112,HEBR 113
HEBR 113,HEBR 211
HEBR 211,HEBR 212
HEBR 212,HEBR 213
HST 103,HST 426
WR 121,HC 199
WR 121H,HC 199
HORT 270,HORT 271
HORT 271,HORT 272
HORT 272,HORT 273
HORT 273,HORT 274
HORT 274,HORT 275
HORT 280,HORT 275
HORT 212,HORT 306
CROP 355,HORT 306
HORT 301,HORT 310
CSS 205,HORT 316
CSS 305,HORT 316
SOIL 205,HORT 316
BOT 350,HORT 344
ENT 311,HORT 344
CSS 305,HORT 360
SOIL 205,HORT 360
OR 601,HORT 360
SOIL 205,OR 601
BI 102,HORT 433
BI 213,HORT 433
BI 311,HORT 433
HORT 430,HORT 433
CSS 430,HORT 433
HORT 450,HORT 433
CSS 450,HORT 433
PBG 450,HORT 433
HORT 301,HORT 453
HORT 301,HORT 454
HORT 301,HORT 456
HORT 301,HORT 481
HORT 212,HORT 482
CROP 355,HORT 482
HORT 306,HORT 482
HORT 307,HORT 482
HORT 308,HORT 482
HORT 344,HORT 482
SOIL 360,HORT 482
HORT 285,HORT 485
HM 101,HM 210
HM 101,HM 230
HM 310,HM 410
HDFS 107,HDFS 209
HDFS 262,HDFS 310
HDFS 311,HDFS 330
OR 602,HDFS 331
HDFS 330,HDFS 331
OR H,OR 602
DFS 311,OR 602
HDFS 211,OR 602
HDFS 107,HDFS 410
HDFS 209,HDFS 410
HDFS 462,HDFS 410
HDFS 330,HDFS 430
HDFS 311,HDFS 431
HDFS 313,HDFS 431
HDFS 311,HDFS 433
HDFS 330,HDFS 433
HDFS 331,HDFS 433
HDFS 360,HDFS 461
HDFS 361,HDFS 461
HDFS 262,HDFS 462
HDFS 310,HDFS 462
HDFS 529,HDFS 531
HDFS 531,HDFS 532
HDFS 531,HDFS 534
HDFS 538,HDFS 539
HDFS 532,HDFS 630
ENGR 112,IE 212
MTH 252,IE 255
IE 112,IE 285
FOR 112,IE 285
IE 255,IE 355
ST 314,IE 355
IE 255,IE 356
ST 314,IE 356
PH 212,IE 366
PH 213,IE 366
OR 603,IE 366
IE 255,IE 367
ST 314,IE 367
ENGR 248,IE 368
OR 603,IE 368
